 6.60000000e-05  9.71595330e-01  6.60000000e-05  6.41595330e-01 
 6.70000000e-05  9.73028751e-01  6.70000000e-05  6.38028751e-01 
 6.80000000e-05  9.74461983e-01  6.80000000e-05  6.34461983e-01 
 6.90000000e-05  9.75895069e-01  6.90000000e-05  6.30895069e-01 
 7.00000000e-05  9.77328048e-01  7.00000000e-05  6.27328048e-01 
 7.10000000e-05  9.78760961e-01  7.10000000e-05  6.23760961e-01 
 7.20000000e-05  9.80193851e-01  7.20000000e-05  6.20193851e-01 
 7.30000000e-05  9.81626757e-01  7.30000000e-05  6.16626757e-01 
 7.40000000e-05  9.83059722e-01  7.40000000e-05  6.13059722e-01 
 7.50000000e-05  9.84492787e-01  7.50000000e-05  6.09492787e-01 
 7.60000000e-05  9.85925993e-01  7.60000000e-05  6.05925993e-01 
 7.70000000e-05  9.87359383e-01  7.70000000e-05  6.02359383e-01 
 7.80000000e-05  9.88792999e-01  7.80000000e-05  5.98792999e-01 
 7.90000000e-05  9.90226884e-01  7.90000000e-05  5.95226884e-01 
 8.00000000e-05  9.91661079e-01  8.00000000e-05  5.91661079e-01 
 8.10000000e-05  9.93095629e-01  8.10000000e-05  5.88095629e-01 
 8.20000000e-05  9.94530576e-01  8.20000000e-05  5.84530576e-01 
 8.30000000e-05  9.95965965e-01  8.30000000e-05  5.80965965e-01 
